pmt_term,home_type,revolving_balance,total_inquires,total_account,grade,subgrade,debt_income_ratio,total_delinquency,application_type,loan_status
58,1,2013,0,16,6,23,23.64525865,0,0,1
36,0,4999,0,27,5,19,27.57519875,0,0,1
59,0,7463,0,21,5,19,12.65231761,1,0,1
59,1,10854,0,15,6,6,21.50171889,0,0,1
36,0,7038,0,14,3,20,18.69205545,0,0,1
58,1,4983,0,26,6,23,31.74369155,0,0,1
58,1,974,0,31,7,5,26.36149422,0,0,1
59,0,10061,0,7,4,28,22.91277873,0,0,1
59,0,6461,0,10,5,27,25.23031767,0,0,1
59,0,7784,0,23,2,29,19.72521415,0,0,1
59,1,1513,0,16,7,22,26.56596209,0,0,1
59,1,22086,0,14,7,29,39.51962539,1,0,1
59,0,17191,0,12,4,22,8.210274627,0,0,1
59,1,1739,0,17,4,34,34.59705466,0,0,1
59,1,1157,0,15,5,35,37.39203157,0,0,1
58,1,3105,0,27,7,25,20.82036722,0,0,1
58,0,4339,1,9,4,6,36.39193789,0,0,1
59,2,1526,0,17,3,16,12.87792348,0,0,1
59,0,9137,0,11,2,27,30.62014287,0,0,1
59,0,12858,0,15,5,22,18.07932596,0,0,1
58,0,4853,0,5,7,23,15.86422542,0,0,1
59,2,1917,0,6,5,22,27.58893134,0,0,1
58,1,4973,0,19,5,29,27.63275886,0,0,1
59,0,18234,0,17,7,7,19.44949363,0,0,1
59,1,2828,0,28,6,29,34.04951059,0,0,1
59,1,2945,0,36,3,30,9.27399791,1,0,1
59,1,1571,0,22,4,20,22.26948409,0,0,1
59,1,2659,0,14,3,25,38.76500193,0,0,1
59,1,2709,2,27,5,17,28.54366914,0,0,1
58,0,6475,0,10,5,28,9.977281498,0,0,1
59,2,9824,0,24,1,27,13.52242488,0,0,1
59,1,4839,0,11,6,13,11.99175561,0,0,1
58,2,4003,0,12,5,28,35.46706386,0,0,1
59,0,5621,0,18,5,25,30.518762,0,0,1
59,0,797,0,4,5,31,37.42090777,0,0,1
58,0,31929,0,19,5,24,12.46934199,0,0,1
58,0,5226,1,10,5,23,23.71917317,0,0,1
58,1,18406,0,29,6,31,24.82279545,0,0,1
58,1,25382,0,20,3,28,17.69399346,0,0,1
59,0,5199,0,20,6,17,20.86482824,0,0,1
58,1,3601,0,32,6,18,22.17895965,0,0,1
59,1,25126,0,4,5,23,22.25360471,0,0,1
58,1,7764,0,24,7,28,30.18837756,0,0,1
59,0,565,2,22,6,27,18.36339706,0,0,1
59,0,4401,0,18,4,26,31.31474403,0,0,1
59,1,20836,0,10,4,27,27.28214124,0,0,1
59,1,3350,0,16,5,26,37.9124761,0,0,1
59,1,21913,0,7,3,7,20.60386917,0,0,1
58,2,9825,0,41,6,23,22.19629984,0,0,1
59,1,2055,0,40,5,8,15.67208005,1,0,1
59,1,5719,0,14,3,30,30.86587098,0,0,1
59,2,2435,0,6,6,23,32.39127956,0,0,1
59,0,13405,1,25,3,21,37.56972821,1,0,1
59,2,3190,0,15,5,19,30.09671781,2,0,1
58,2,5184,0,8,7,30,33.15515007,1,0,1
59,1,1971,0,25,6,33,17.70613479,0,0,1
58,2,8464,0,18,5,17,7.410658626,0,0,1
59,1,19874,0,40,7,18,23.63929566,6,0,1
59,0,6419,0,4,6,14,34.62008511,0,0,1
59,1,17801,1,11,4,21,19.11422737,0,0,1
59,0,5175,0,15,7,32,14.51306842,1,0,1
59,2,9721,1,9,7,21,1.56385131,0,0,1
58,0,4164,0,17,3,18,12.85746828,1,0,1
59,1,2976,0,28,5,29,20.71925706,0,0,1
59,1,21626,0,26,4,26,35.28254631,0,0,1
59,1,670,0,22,7,31,36.88824263,0,0,1
59,0,416,0,16,5,28,37.26324377,0,0,1
59,1,3839,0,31,7,24,29.9145232,0,0,1
59,1,4245,0,7,6,24,24.57020275,0,0,1
58,1,5497,0,12,4,25,23.18681434,0,0,1
59,1,52508,0,22,5,28,11.71009273,0,0,1
58,1,212,0,17,6,12,13.21483578,0,0,1
59,1,17432,0,27,6,15,18.62999181,0,0,1
58,2,292,0,17,7,27,29.00567749,0,0,1
59,1,7054,3,27,4,23,36.79917131,1,0,1
36,1,6486,0,32,6,32,37.67569406,1,0,1
58,1,6179,0,5,6,20,16.06819535,0,0,1
59,2,11249,0,20,4,32,16.55008347,2,0,1
59,0,3977,0,19,6,22,25.56367279,0,0,1
58,1,10130,0,9,7,22,38.53970122,1,0,1
59,1,294,0,20,5,24,19.08281527,0,0,1
59,1,3248,0,35,7,22,27.13889882,0,0,1
58,0,13612,0,41,4,9,33.02960343,0,0,1
58,0,3063,0,4,7,16,25.16042079,0,0,1
59,0,2424,0,6,6,13,19.7502592,1,0,1
59,0,4572,0,15,2,21,37.51179941,1,0,1
59,0,3704,0,20,5,26,21.0439529,0,0,1
59,0,8886,0,17,3,25,34.54423518,0,0,1
58,1,5013,0,35,7,28,17.24255556,0,0,1
59,1,7518,0,16,5,14,12.44275435,0,0,1
59,1,3900,0,20,6,16,12.67358201,1,0,1
59,1,11710,0,25,4,21,36.65059624,0,0,1
59,1,2139,0,16,6,28,28.25964563,1,0,1
59,1,20866,0,13,7,21,27.80785518,0,0,1
59,1,453,0,25,4,30,30.78467183,0,0,1
58,0,18932,0,18,5,30,32.00303232,0,0,1
59,1,3462,0,27,5,23,11.768583,0,0,1
59,1,11415,0,18,7,31,23.29492202,0,0,1
59,1,2169,0,22,5,25,20.82051976,0,0,1
59,1,19523,0,5,6,32,28.17245891,0,0,1
59,0,21060,0,20,6,31,20.9532625,0,0,1
58,0,998,0,19,5,27,30.55088707,0,0,1
59,0,1534,0,18,7,29,11.5230302,0,0,1
58,2,699,0,33,7,17,13.88688233,0,0,1
58,1,16149,0,19,5,5,25.10497213,0,0,1
59,1,4390,0,20,7,20,23.49965117,1,0,1
59,1,10491,0,18,6,24,27.2323113,0,0,1
59,1,7399,0,25,4,19,24.28731857,0,0,1
36,0,4029,0,8,6,14,24.1264891,0,0,1
59,1,2284,0,27,7,30,7.373262283,0,0,1
58,1,7423,0,20,4,26,24.66311437,0,0,1
59,0,23277,0,26,5,28,25.1154846,0,0,1
58,2,665,0,5,4,32,31.00689425,1,0,1
58,2,10121,0,24,4,29,26.39391307,0,0,1
59,1,4225,0,21,5,16,25.53771693,0,0,1
59,1,8336,0,37,7,22,19.76008918,1,0,1
59,0,6214,1,17,4,16,15.51986744,1,0,1
59,1,7629,0,9,3,12,27.1322015,0,0,1
59,1,1801,0,26,4,31,4.440571718,0,0,1
59,1,4006,0,9,6,11,16.47550158,1,0,1
58,0,24836,0,37,5,24,16.62039401,0,0,1
59,1,13804,0,14,5,17,22.41608957,0,0,1
59,2,23673,1,4,4,24,15.71090699,0,0,1
58,1,6353,0,20,5,31,35.58724378,0,0,1
59,1,9479,0,23,7,22,11.04958893,0,0,1
59,0,19370,0,4,6,28,13.05387412,0,0,1
59,0,11979,0,12,2,34,19.09160864,0,0,1
59,0,3504,0,8,7,14,18.94491591,0,0,1
59,0,9331,2,10,5,16,16.42155831,0,0,1
59,0,6698,0,11,6,6,23.70169606,0,0,1
59,0,7660,1,25,3,23,15.13289903,1,0,1
59,0,11314,0,11,4,31,19.96051372,0,0,1
59,1,1332,0,9,6,35,23.39557391,0,0,1
59,0,7206,1,39,7,31,36.89878592,1,0,1
59,1,4408,0,26,6,25,19.0770575,1,0,1
59,1,5628,0,13,7,31,17.41183669,1,0,1
59,0,20465,0,19,5,3,19.38428682,0,0,1
59,1,5342,0,18,6,20,25.55322532,1,0,1
59,1,10204,0,29,5,24,25.31575405,2,0,1
58,0,2014,0,11,7,26,19.26358623,0,0,1
58,1,11845,0,28,5,19,14.50783605,0,0,1
59,0,12241,0,28,4,18,26.75702181,0,0,1
59,1,7668,0,16,5,31,25.34719082,0,0,1
59,0,3676,0,21,5,17,25.71698102,0,0,1
59,1,3731,1,18,6,5,10.48216864,2,0,1
59,1,35809,0,24,2,11,21.94675483,0,0,1
59,0,14115,0,12,3,24,20.14865998,0,0,1
58,1,11779,0,24,5,22,18.69152397,0,0,1
58,0,6782,0,10,7,32,33.9294525,1,0,1
59,1,3816,0,11,7,14,16.40509189,1,0,1
59,1,2175,0,14,5,28,17.13042726,1,0,1
58,0,6154,0,5,7,20,21.68179832,0,0,1
59,0,2030,0,13,5,23,22.04566542,0,0,1
58,0,44,0,25,4,22,24.31157983,0,0,1
58,1,7411,1,27,7,30,10.01756675,3,0,1
58,0,5784,0,31,5,31,30.30108171,0,0,1
58,1,12447,0,28,3,33,22.38487839,0,0,1
59,1,5866,0,11,5,25,15.65214048,0,0,1
59,1,604,0,4,3,17,20.15574235,0,0,1
59,1,22660,0,11,6,33,18.48193567,0,0,1
59,1,11769,0,21,7,33,24.25514946,0,0,1
59,0,5076,0,17,2,30,16.87609515,0,0,1
58,0,8846,0,10,3,32,22.83739969,0,0,1
59,1,2764,0,22,5,31,26.70774237,1,0,1
58,1,2809,2,19,7,25,19.68310976,0,0,1
59,1,1340,0,40,3,12,38.39097563,1,0,1
58,0,2609,0,16,6,28,32.91851756,1,0,1
58,0,23407,0,28,5,34,15.02840427,1,0,1
59,1,4109,0,20,6,20,24.67352015,0,0,1
59,1,5935,0,29,6,20,27.42939297,0,0,1
58,0,12721,0,13,5,16,36.16964868,8,0,1
59,0,4120,0,10,5,23,33.62692455,0,0,1
58,0,13987,0,20,5,30,34.78516673,0,0,1
59,0,1898,0,21,7,31,29.89109857,1,0,1
58,1,7462,0,25,6,29,30.37698975,0,0,1
58,1,17089,0,7,6,32,17.19587181,0,0,1
59,1,11994,0,17,7,34,28.50564511,0,0,1
59,0,10394,0,15,6,27,29.98750739,0,0,1
58,1,2430,0,16,4,28,24.15867471,1,0,1
58,1,1151,0,25,6,15,39.0069265,0,0,1
58,2,167,0,20,4,33,20.05925408,1,0,1
59,0,18114,0,31,3,14,32.36473258,0,0,1
58,1,4668,0,11,7,20,10.67238217,0,0,1
59,0,4131,1,19,5,33,26.47762534,0,0,1
59,0,4271,0,15,2,30,31.39656457,1,0,1
59,1,724,0,12,5,7,32.103744,1,0,1
58,1,1624,0,19,5,20,31.59724521,0,0,1
59,2,6253,0,40,5,3,27.52539282,0,0,1
59,1,93,0,19,4,27,25.14879042,0,0,1
59,0,5669,2,25,6,26,17.31326793,0,0,1
59,1,5412,1,14,5,31,36.27027434,2,0,1
58,1,2607,0,10,4,25,18.81205649,1,0,1
59,0,11399,1,21,3,20,7.059899762,0,0,1
58,0,9946,0,12,5,25,6.686257164,0,0,1
59,1,3317,0,21,6,28,16.90442082,1,0,1
36,2,830,0,12,6,31,16.67097881,0,0,1
58,0,1331,1,17,5,19,35.46518228,0,0,1
58,2,711,0,30,6,32,15.88688834,0,0,1
59,1,8602,0,10,3,31,35.12773541,0,0,1
58,0,396,0,29,5,19,20.05105246,1,0,1
59,2,335,2,8,4,16,33.4272169,0,0,1
58,1,1844,0,20,6,27,11.43087318,1,0,1
59,1,10212,0,7,7,14,33.87544413,0,0,1
59,1,4192,0,10,3,20,16.8606736,0,0,1
59,1,1340,0,8,3,33,27.49128681,1,0,1
59,1,28359,0,26,4,25,26.40901312,0,0,1
58,0,2663,0,4,6,22,10.82148967,0,0,1
59,1,1502,0,7,6,9,28.8669134,0,0,1
59,1,5185,3,12,2,16,7.432324717,0,0,1
59,0,1341,0,19,5,33,20.16853351,0,0,1
59,1,46,0,8,6,27,35.31623443,0,0,1
59,2,7147,0,14,4,34,22.68422996,0,0,1
58,1,21468,0,5,2,29,19.65680942,0,0,1
59,1,3715,0,42,5,18,12.3502397,0,0,1
58,0,5438,0,15,6,31,18.46458842,1,0,1
59,1,37008,0,21,6,33,14.07051959,0,0,1
59,1,2023,0,8,6,13,32.32416316,0,0,1
58,0,19165,0,13,6,23,19.04087877,1,0,1
59,0,4394,0,7,6,31,25.58823173,0,0,1
58,1,9471,0,13,7,28,18.90130928,0,0,1
59,1,4692,0,18,5,16,38.63010626,0,0,1
59,1,1978,0,14,6,32,13.19755537,0,0,1
58,0,4014,0,22,7,18,23.94754022,0,0,1
59,1,18287,0,34,6,21,28.21160566,0,0,1
58,2,3323,2,16,6,24,11.55502423,0,0,1
59,1,20984,0,22,2,29,32.08659346,2,0,1
59,1,1964,0,14,5,28,28.4572336,0,0,1
59,0,5843,0,17,6,19,17.1317258,1,0,1
59,1,3897,0,19,5,9,37.58766773,0,0,1
59,2,9597,0,20,3,25,23.50146154,1,0,1
59,0,2773,0,8,7,17,21.68691623,6,0,1
58,2,5928,0,23,6,22,30.85310685,0,0,1
58,0,3321,0,9,1,24,15.51120319,0,0,1
59,0,688,0,23,6,14,18.8460476,0,0,1
59,1,6920,0,27,3,23,30.69440477,0,0,1
59,0,7201,0,26,5,24,16.83330398,0,0,1
59,1,1379,0,49,3,22,30.07333908,0,0,1
59,2,1963,0,32,6,29,25.87375818,0,0,1
58,1,1363,0,21,6,30,11.78838136,1,0,1
59,1,7530,0,14,7,27,29.42658666,0,0,1
59,1,12154,0,11,6,25,21.20786926,0,0,1
59,1,3285,0,25,3,34,30.76746362,0,0,1
58,1,1259,0,5,6,23,13.37289276,0,0,1
59,1,6388,0,31,6,21,17.45125789,0,0,1
58,1,2338,1,24,4,21,19.17482946,0,0,1
59,1,1278,0,18,4,23,21.47980592,0,0,1
59,0,4353,0,7,7,30,30.27972225,0,0,1
59,1,6440,0,13,5,17,28.27012176,1,0,1
59,0,416,0,8,3,32,11.86154249,0,0,1
59,1,7431,0,16,7,27,25.94203611,0,0,1
59,0,13247,0,17,3,25,15.32723326,0,0,1
58,1,547,0,7,7,28,14.9870407,0,0,1
59,1,2952,0,4,4,17,20.5414637,0,0,1
59,1,1524,0,36,5,23,15.2736883,0,0,1
58,1,3973,0,21,6,21,27.75615514,1,0,1
59,0,12189,0,21,4,18,12.68478606,0,0,1
58,1,3785,0,22,5,25,37.99887976,0,0,1
59,2,10575,0,22,5,14,15.26038874,0,0,1
59,1,4432,1,18,6,7,20.50532079,0,0,1
58,1,1584,0,5,5,18,39.62009072,0,0,1
59,1,4901,0,17,6,27,20.49733176,0,0,1
59,2,2807,0,22,4,15,23.17848587,1,0,1
59,1,8582,0,14,3,21,24.64302491,0,0,1
59,1,17481,0,22,5,24,15.91578691,1,0,1
59,2,1471,0,18,7,21,19.82162144,2,0,1
59,1,1311,0,12,4,8,16.56146286,0,0,1
58,1,816,0,16,6,26,7.42026311,0,0,1
58,1,954,0,25,5,26,23.86961128,1,0,1
58,0,9380,0,13,5,26,17.35264046,0,0,1
58,0,14867,0,17,5,27,39.32098592,0,0,1
58,1,6650,0,16,3,33,15.97842788,0,0,1
59,0,28614,0,29,7,27,36.68626096,0,0,1
36,0,1430,0,12,3,29,18.83429862,0,0,1
59,1,3196,0,11,6,16,30.46312279,2,0,1
58,1,2554,0,21,6,9,25.96306938,0,0,1
59,1,2887,0,16,5,20,22.26865992,0,0,1
59,0,3696,0,22,3,28,30.44710744,0,0,1
59,0,6130,0,13,5,23,30.5657021,0,0,1
58,1,19028,1,5,5,31,26.44090315,0,0,1
59,0,8131,0,17,6,34,16.70687321,0,0,1
58,1,17761,0,23,3,31,31.29534561,0,0,1
59,0,1226,0,12,5,26,38.28161449,2,0,1
58,1,9232,0,11,5,23,20.34809769,0,0,1
59,2,7754,0,23,7,10,21.91706223,0,0,1
59,0,665,0,12,7,13,16.65580712,0,0,1
59,2,24263,0,23,5,21,35.75803033,0,0,1
58,0,5882,0,27,3,31,27.96178059,0,0,1
59,0,10342,0,22,2,20,20.60431073,0,0,1
58,1,1131,0,26,3,14,26.1164398,0,0,1
59,0,1667,0,41,6,15,25.0745426,0,0,1
59,1,9530,0,29,7,31,27.91644316,0,0,1
58,0,11927,0,18,7,22,15.23769825,0,0,1
59,1,4791,0,28,6,18,24.45804184,0,0,1
58,2,8364,0,21,4,14,15.44788656,0,0,1
59,1,4430,0,20,6,27,17.22368626,2,0,1
58,2,4230,0,19,5,29,24.15218966,0,0,1
59,2,1730,0,17,3,21,23.99594667,0,0,1
59,1,19839,0,27,7,22,30.35972101,1,0,1
59,0,55,0,18,6,29,38.97468269,0,0,1
59,1,434,2,5,6,34,11.82701497,0,0,1
59,1,2196,0,23,5,19,28.34577779,0,0,1
58,1,4930,0,16,7,30,14.17086862,0,0,1
59,2,7766,0,23,4,30,23.65573028,0,0,1
58,0,6047,0,28,7,12,32.05613202,0,0,1
59,1,6686,0,10,3,13,22.18485125,6,0,1
59,1,6819,0,5,5,26,13.95831235,0,0,1
59,0,7090,0,34,7,22,7.063566648,0,0,1
58,1,9250,0,26,7,34,35.8628078,0,0,1
59,1,2410,0,18,6,19,38.16600269,1,0,1
59,0,3703,0,19,7,28,9.323734751,0,0,1
59,1,3764,0,4,5,26,21.84838947,0,0,1
59,1,5592,0,14,6,27,19.16242643,0,0,1
59,0,16013,0,11,5,32,26.02338236,1,0,1
58,1,5744,0,4,5,21,20.77693501,0,0,1
58,1,7234,0,27,5,30,36.77096618,1,0,1
59,0,190,0,18,3,18,26.33420646,0,0,1
59,1,9070,0,21,2,24,5.315553668,2,0,1
59,2,585,3,35,6,24,27.54757337,1,0,1
58,0,7033,0,34,3,29,25.71683277,0,0,1
59,0,4541,0,30,6,27,28.15960345,0,0,1
59,1,46122,0,15,7,30,11.86358911,1,0,1
59,1,3112,1,10,6,27,38.49213018,1,0,1
58,1,1359,0,18,5,29,16.88983549,0,0,1
59,2,9476,0,9,3,15,24.32966369,0,0,1
58,1,349,0,9,7,27,15.03745027,0,0,1
59,2,21325,0,16,5,17,19.81150919,1,0,1
59,1,1529,0,22,6,23,21.0554746,1,0,1
58,1,5965,1,22,6,32,20.20667519,0,0,1
59,2,1624,0,37,5,30,19.98282557,0,0,1
58,1,6423,0,10,5,21,19.87174515,0,0,1
59,1,4439,0,29,3,16,25.85146496,0,0,1
59,1,31443,0,6,5,34,35.70535356,0,0,1
59,1,4357,1,30,7,28,29.35694486,1,0,1
59,1,18540,0,23,1,12,20.14136825,0,0,1
58,0,4010,0,15,6,16,24.81541223,1,0,1
59,1,12210,0,9,3,33,12.19044853,0,0,1
58,1,4098,0,24,6,31,30.53753942,0,0,1
58,0,3390,0,46,3,24,12.61800303,0,0,1
59,1,416,0,15,5,20,22.27973128,2,0,1
58,0,978,0,7,4,14,20.99644207,0,0,1
59,1,27511,0,27,6,25,31.97328643,2,0,1
58,1,11786,0,6,7,27,11.03556685,0,0,1
58,1,25628,0,13,5,28,38.31547691,0,0,1
59,0,2081,0,18,5,25,34.53255216,1,0,1
58,1,97,0,25,5,26,27.75802371,1,0,1
59,2,2999,0,23,6,23,11.12136327,1,0,1
59,1,17851,0,20,6,20,36.5496738,0,0,1
59,0,1922,0,9,2,33,17.76070018,2,0,1
59,1,34772,0,37,5,27,23.46048698,0,0,1
59,2,17910,0,23,5,13,18.7426202,1,0,1
59,2,10094,0,13,5,23,19.0239964,0,0,1
59,1,6232,0,35,4,21,29.87459697,0,0,1
59,0,13923,0,22,5,19,24.84036803,0,0,1
58,1,1678,0,13,4,29,30.51245059,0,0,1
58,0,2315,0,13,3,23,31.12386834,0,0,1
59,0,9678,1,9,3,19,24.32149182,0,0,1
59,0,1382,0,15,4,28,33.27733621,0,0,1
59,2,3242,0,28,5,23,23.88460448,0,0,1
59,2,2971,0,33,4,24,34.67501472,0,0,1
59,1,8530,0,5,7,30,22.24385483,0,0,1
59,0,5809,0,13,6,29,16.25824571,0,0,1
59,1,2753,0,24,6,30,17.65831172,0,0,1
59,1,8297,2,7,6,20,22.67154988,0,0,1
59,1,14756,0,22,6,35,17.5301542,0,0,1
58,0,2763,0,4,7,15,24.06399223,0,0,1
58,2,2431,0,20,3,13,25.01903066,0,0,1
59,1,13181,1,10,5,30,23.64262514,0,0,1
58,1,19673,0,48,5,28,17.05420561,0,0,1
59,1,8267,0,19,4,29,12.10530616,1,0,1
58,1,3620,0,9,5,31,18.86853114,0,0,1
59,1,5620,0,8,6,19,38.76384137,0,0,1
59,0,5854,0,22,6,23,13.85735274,0,0,1
59,1,2697,0,19,3,22,19.69850277,0,0,1
59,0,4545,0,9,5,35,28.81141402,0,0,1
59,0,23941,0,37,5,35,23.216836,2,0,1
58,0,3324,0,14,5,8,10.21696869,0,0,1
59,1,15301,0,22,6,27,30.38580953,1,0,1
59,0,1603,0,20,4,26,27.6324329,0,0,1
59,1,11487,0,15,7,18,28.19537355,0,0,1
59,1,16555,0,13,5,17,23.94850356,0,0,1
58,0,9531,0,27,3,22,15.28363717,0,0,1
58,2,4067,0,7,5,33,23.07082862,0,0,1
59,2,4072,0,15,7,11,12.97767222,0,0,1
59,1,10073,0,21,6,30,14.51319292,0,0,1
59,0,7234,1,13,7,24,33.99547518,0,0,1
58,1,1094,0,20,5,27,39.06320426,0,0,1
59,1,8752,0,17,3,29,16.73955467,1,0,1
58,1,7908,0,19,5,35,19.00281864,0,0,1
59,1,6169,0,15,6,29,29.28308507,0,0,1
58,2,5945,1,5,7,34,23.24380016,1,0,1
58,1,8926,0,22,5,18,25.75719179,0,0,1
58,1,2471,0,22,5,28,31.66741472,1,0,1
59,1,3430,0,30,4,16,18.01305258,0,0,1
59,1,5542,1,12,7,22,34.58653544,1,0,1
59,0,6228,0,10,5,29,10.10996371,0,0,1
58,0,4982,0,15,5,25,31.21258224,1,0,1
59,0,8883,0,11,3,29,26.47790291,0,0,1
59,1,4686,0,29,7,27,34.06773031,0,0,1
59,0,5954,0,23,5,23,22.82725257,0,0,1
59,1,3042,0,18,6,8,20.8365712,0,0,1
59,0,9009,1,34,6,35,18.49731338,0,0,1
58,2,11525,0,17,4,13,19.93288485,1,0,1
59,1,5837,0,7,6,11,30.33942391,0,0,1
58,0,3309,0,10,6,25,27.16650283,0,0,1
59,1,4818,0,4,3,9,17.89379087,0,0,1
58,0,5413,0,28,4,26,23.9011811,0,0,1
59,1,7740,0,35,6,18,13.33740925,0,0,1
59,0,6718,2,17,3,32,15.75730904,0,0,1
59,1,19518,0,19,5,26,14.14269793,1,0,1
59,0,199,1,13,2,20,21.60270939,0,0,1
36,1,6450,0,12,5,8,15.58617164,0,0,1
58,1,3566,3,15,7,35,22.37643663,0,0,1
59,1,32390,0,10,5,19,17.09246542,1,0,1
59,0,1463,0,27,4,30,36.38258147,0,0,1
59,0,9648,0,18,5,22,27.23585325,0,0,1
59,0,667,0,19,5,21,29.04378283,1,0,1
59,1,20975,0,18,5,26,14.4379471,0,0,1
58,0,1624,0,7,7,20,23.08969813,1,0,1
59,0,16037,0,18,1,31,37.49375481,0,0,1
58,2,1164,0,24,5,24,4.077645324,0,0,1
58,0,9417,0,22,3,24,23.57952347,0,0,1
59,1,10643,0,17,5,23,19.1577349,0,0,1
59,0,17506,0,19,6,18,16.22397624,0,0,1
59,2,8349,0,23,5,5,19.85441477,0,0,1
59,1,150,2,18,5,28,16.99477025,0,0,1
36,1,11811,0,21,7,27,33.26389476,0,0,1
59,1,446,0,15,5,28,13.39574141,0,0,1
59,1,6461,0,4,3,18,14.54406108,1,0,1
58,0,246,0,28,6,29,25.42797313,0,0,1
59,0,5129,0,4,4,19,38.07040007,0,0,1
59,0,2662,0,24,4,28,26.36070104,0,0,1
58,0,14824,0,13,6,19,16.22035459,0,0,1
59,0,17602,0,6,3,20,11.18018277,0,0,1
59,1,6566,0,22,6,28,20.01610458,0,0,1
59,0,846,0,17,4,24,27.96407927,0,0,1
59,0,6890,0,31,5,27,25.18592608,0,0,1
59,1,3550,0,25,5,18,6.491919765,0,0,1
58,0,4679,0,18,7,32,19.55781948,0,0,1
59,2,10556,0,21,4,14,21.60106541,0,0,1
58,1,1001,0,27,5,23,34.29206783,1,0,1
36,0,10503,0,19,5,26,21.11372542,1,0,1
59,1,11958,0,22,7,7,25.04504332,1,0,1
58,0,2902,0,4,6,31,19.39185761,0,0,1
59,1,2318,0,19,6,12,19.39445102,0,0,1
59,0,5504,0,14,5,23,28.28124317,1,0,1
59,1,4205,0,6,4,30,27.43260819,0,0,1
59,1,3392,0,24,6,23,39.22015667,1,0,1
58,1,31127,0,25,6,32,33.72854105,0,0,1
59,1,2849,0,21,6,6,17.34273847,0,0,1
58,0,23616,2,26,3,25,26.6187272,0,0,1
59,1,5772,0,28,6,24,18.55739215,0,0,1
59,0,4646,0,20,6,16,32.29807095,0,0,1
59,0,21711,0,23,5,24,38.60041138,0,0,1
59,1,5011,0,21,5,21,38.94661805,0,0,1
59,0,11889,0,21,7,17,10.62441086,1,0,1
58,1,4581,1,13,6,31,13.13313847,0,0,1
58,1,472,0,21,5,23,24.1426007,0,0,1
58,0,5508,0,22,7,16,22.03389571,0,0,1
59,0,7119,0,18,5,30,14.55580939,1,0,1
58,2,6900,0,18,5,30,12.63636731,0,0,1
58,1,2832,0,26,7,21,20.04290508,0,0,1
58,1,22584,0,24,7,20,18.66023686,1,0,1
59,0,29532,0,24,5,28,15.1533994,0,0,1
59,2,15558,0,38,5,27,36.15445269,0,0,1
36,1,6071,0,10,7,9,19.38773951,1,0,1
59,1,7562,1,11,6,26,9.524352513,0,0,1
59,1,6844,0,18,6,19,26.54893361,2,0,1
58,1,2489,0,41,4,8,22.6807185,0,0,1
59,0,9855,1,20,5,13,25.05663673,0,0,1
58,1,5671,0,24,6,33,31.68312171,0,0,1
58,1,7894,0,14,5,27,30.73746623,0,0,1
59,1,8276,0,36,5,23,36.90479994,0,0,1
59,1,2084,0,5,7,16,19.53738976,1,0,1
58,0,15902,0,34,5,26,23.49718397,0,0,1
58,1,5037,0,10,6,11,34.78845473,0,0,1
59,0,2691,0,17,6,24,24.43950517,0,0,1
59,0,4623,0,19,5,22,34.81553292,0,0,1
58,1,5208,0,24,7,18,19.58637509,0,0,1
59,0,1609,0,34,5,22,18.03268771,0,0,1
58,2,1097,0,24,5,15,12.36106188,0,0,1
58,1,13270,0,24,4,32,20.82451299,0,0,1
59,1,6062,1,18,3,19,30.96956424,0,0,1
59,1,21662,0,19,6,26,33.35997551,2,0,1
59,0,21250,0,12,6,25,29.40002399,0,0,1
58,1,9962,0,14,5,18,28.81894813,0,0,1
59,1,4378,0,17,2,25,14.53362491,1,0,1
59,0,161,0,26,5,13,19.82191433,1,0,1
59,1,2077,1,20,4,22,25.47095292,0,0,1
58,1,5419,0,5,6,15,20.77004122,0,0,1
59,1,15085,0,31,4,18,20.13452282,1,0,1
58,1,2582,0,16,5,28,20.9844948,1,0,1
59,1,636,0,15,2,25,29.30542829,1,0,1
58,1,15409,0,14,6,13,37.35487041,1,0,1
58,1,5473,0,12,6,25,38.98120249,0,0,1
59,0,13357,0,15,2,25,22.20064573,0,0,1
59,0,4551,0,22,6,20,35.12522539,0,0,1
59,0,48504,0,19,7,28,27.24006543,0,0,1
58,1,7645,0,8,7,27,35.56130041,0,0,1
59,1,5228,0,26,6,26,28.67358116,0,0,1
59,0,397,0,9,5,27,39.3683604,0,0,1
59,1,3852,0,29,5,35,30.23576301,0,0,1
59,1,2002,0,23,5,24,28.96003251,0,0,1
59,0,3883,0,24,6,14,33.29440314,1,0,1
58,2,1911,0,17,4,28,36.71967882,1,0,1
59,0,1897,1,7,7,25,34.02810312,0,0,1
59,1,17470,0,24,4,28,26.57718103,0,0,1
59,1,4333,0,20,7,34,25.95882682,0,0,1
59,1,12798,0,22,4,21,8.520314142,0,0,1
58,1,4289,0,28,5,25,19.17160661,0,0,1
59,0,16600,0,23,5,28,17.25090503,0,0,1
58,1,22072,0,13,5,18,20.00913352,0,0,1
59,1,5848,0,37,5,21,32.24803117,1,0,1
59,1,5792,0,15,7,21,26.27834401,0,0,1
59,0,13296,0,7,3,26,15.05573994,0,0,1
59,1,5001,0,26,3,20,31.25075156,1,0,1
59,1,15108,0,9,4,25,13.47327341,0,0,1
58,0,4082,0,20,3,33,13.98179719,0,0,1
59,1,6119,0,4,5,14,30.51491237,0,0,1
